pdf_id,filename,relative_path,title,source,bytes,sha256,validation,page_count,is_scanned,image_pages,has_images,table_like_pages,has_tables,double_column_pages,is_double_column,sidebar_pages,has_sidebar,document_type,text_chars,notes,manual_review_status,manual_review_notes,relevance_status,relevance_basis,layout_manual_status,relevance_scope
PDF-091,vag_084_View_document_SSP_269_Data_transfer_on_CAN_data_bus_II__a48145df8796.pdf,pdfs\vag_084_View_document_SSP_269_Data_transfer_on_CAN_data_bus_II__a48145df8796.pdf,View document [SSP 269 Data transfer on CAN data bus II],https://www.vdveer-engineering.nl/edocmanviewer/SSP_269_Data_transfer_on_CAN_data_bus_II.pdf,1546819,a48145df8796a5a73800ffc642cceef022239721a23596380b669935ced8cf1e,通过,60,否,19,是,0,否,2,是,0,否,普通文本,68311,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-092,vag_085_View_document_SSP_270_The_Phaeton__09fc8984e236.pdf,pdfs\vag_085_View_document_SSP_270_The_Phaeton__09fc8984e236.pdf,View document [SSP 270 The Phaeton],https://www.vdveer-engineering.nl/edocmanviewer/SSP_270_The_Phaeton.pdf,2062194,09fc8984e2367a561d159e50461c200151b3f974e31d0a34dae7201821e064ff,通过,76,否,71,是,0,否,3,是,4,是,图片较多,73037,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-093,vag_086_View_document_SSP_271_The_Phaeton_Heating_and_Air_Conditioning_System__41c042468549.pdf,pdfs\vag_086_View_document_SSP_271_The_Phaeton_Heating_and_Air_Conditioning_System__41c042468549.pdf,View document [SSP 271 The Phaeton Heating and Air Conditioning System],https://www.vdveer-engineering.nl/edocmanviewer/SSP_271_The_Phaeton_Heating_and_Air_Conditioning_System.pdf,2053727,41c0424685495c70bff3242c24cfcf380a5270b074a3c2dfb09d3a43fdc75950,通过,76,否,71,是,0,否,3,是,4,是,图片较多,76935,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-094,vag_087_View_document_SSP_272_The_Phaeton_Onboard_Power_Supply__c0c3e43ca1eb.pdf,pdfs\vag_087_View_document_SSP_272_The_Phaeton_Onboard_Power_Supply__c0c3e43ca1eb.pdf,View document [SSP 272 The Phaeton Onboard Power Supply],https://www.vdveer-engineering.nl/edocmanviewer/SSP_272_The_Phaeton_Onboard_Power_Supply.pdf,1375953,c0c3e43ca1eb3b344812ae645ea64b8b17df8cf6487d42f4c9f46c73135498b2,通过,64,否,54,是,0,否,4,是,2,是,图片较多,68549,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-095,vag_088_View_document_SSP_273_Phaeton_Convenience__7321230d6690.pdf,pdfs\vag_088_View_document_SSP_273_Phaeton_Convenience__7321230d6690.pdf,View document [SSP 273 Phaeton Convenience],https://www.vdveer-engineering.nl/edocmanviewer/SSP_273_Phaeton_Convenience.pdf,1465254,7321230d6690c49ea9f196ee6a942e52d7390d67c9be748bda05f18cccecb577,通过,80,否,66,是,0,否,3,是,2,是,图片较多,75138,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-096,vag_089_View_document_SSP_274_The_Phaeton_Infotainment_System__af4f8ab009ff.pdf,pdfs\vag_089_View_document_SSP_274_The_Phaeton_Infotainment_System__af4f8ab009ff.pdf,View document [SSP 274 The Phaeton Infotainment System],https://www.vdveer-engineering.nl/edocmanviewer/SSP_274_The_Phaeton_Infotainment_System.pdf,1244498,af4f8ab009ffa6fe8be1e9196d7ed3f0a4dd7b5506ca105ae620bbdf3616b0fe,通过,40,否,37,是,0,否,2,是,0,否,图片较多,37504,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-097,vag_090_View_document_SSP_275_The_Phaeton_Air_Suspension_with_Controlled_Damping__1e28063fdbe2.pdf,pdfs\vag_090_View_document_SSP_275_The_Phaeton_Air_Suspension_with_Controlled_Damping__1e28063fdbe2.pdf,View document [SSP 275 The Phaeton Air Suspension with Controlled Damping],https://www.vdveer-engineering.nl/edocmanviewer/SSP_275_The_Phaeton_Air_Suspension_with_Controlled_Damping.pdf,4930866,1e28063fdbe271be2826ccf06b364be26f03feacf338996907b2665193045e4f,通过,68,否,15,是,1,是,3,是,0,否,普通文本,65104,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-098,vag_091_View_document_SSP_276_The_Phaeton_Automatic_Proximity_Control_APC__0c490e8c4e1f.pdf,pdfs\vag_091_View_document_SSP_276_The_Phaeton_Automatic_Proximity_Control_APC__0c490e8c4e1f.pdf,View document [SSP 276 The Phaeton Automatic Proximity Control (APC)],https://www.vdveer-engineering.nl/edocmanviewer/SSP_276_The_Phaeton_Automatic_Proximity_Control_(APC).pdf,734581,0c490e8c4e1f21891637862661fe04e3e573a4c80968c8d9a35c38bda4d49f30,通过,40,否,32,是,0,否,7,是,1,是,图片较多,37275,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-099,vag_092_View_document_SSP_277_The_Phaeton_Chassis__e438d1a94e7f.pdf,pdfs\vag_092_View_document_SSP_277_The_Phaeton_Chassis__e438d1a94e7f.pdf,View document [SSP 277 The Phaeton Chassis],https://www.vdveer-engineering.nl/edocmanviewer/SSP_277_The_Phaeton_Chassis.pdf,2151365,e438d1a94e7fb3c88efda4651f78b2bf77822cc096ab67ea6d0d999db8d44344,通过,60,否,56,是,0,否,5,是,0,否,图片较多,44410,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-100,vag_093_View_document_SSP_278_The_Audi_A4_Cabriolet__061e5af4ab7d.pdf,pdfs\vag_093_View_document_SSP_278_The_Audi_A4_Cabriolet__061e5af4ab7d.pdf,View document [SSP 278 The Audi A4 Cabriolet],https://www.vdveer-engineering.nl/edocmanviewer/SSP_278_The_Audi_A4_Cabriolet.pdf,2002719,061e5af4ab7dddd888fa9b32fc5fa89954e9ebcd09d023e52acc0fe13ed8d19c,通过,64,否,49,是,0,否,0,否,0,否,图片较多,42709,版式字段由启发式分析生成，需人工抽查；SSP 原理资料不是当前车型维修手册。,人工核验通过,100份首屏联系表和100份内页联系表已查看；相关性确认。表格/双栏/侧栏字段为人工抽查结合自动初筛。,确认相关,人工查看首屏和内页联系表；标题、VW/VAG Service/SSP 标识及正文图示明确对应车辆系统、车型、诊断、维修或售后技术培训。,人工首屏+内页抽查,汽车售后/维修/诊断/技术培训
PDF-101,102_changzhi_auto_repair_competition_brake_records.pdf,supplemental\102_changzhi_auto_repair_competition_brake_records.pdf,102 changzhi auto repair competition brake records,https://rsj.changzhi.gov.cn/zypx/zypxhjnjd/201809/W020180930415286169662.pdf,480314,7852d6daed0656999f77bca154d79617140b196cb99f01d78306c0cf4a56f12a,通过,24,否,2,是,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,9143,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-102,103_auto_repair_training_station_equipment.pdf,supplemental\103_auto_repair_training_station_equipment.pdf,103 auto repair training station equipment,http://zchweb.oss-cn-beijing.aliyuncs.com/contract/temp/2021120915585358301.pdf,1299865,e649b80f5474b4e7901db50838b79d71dd9138fa08db16ddbb337f9c546b9afc,通过,153,否,2,是,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,169224,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-103,104_dexi_auto_repair_technical_training_plan.pdf,supplemental\104_dexi_auto_repair_technical_training_plan.pdf,104 dexi auto repair technical training plan,https://jwc.hbzy.edu.cn/__local/5/40/BD/AA560B332C79D17C0A481257B90_A609DDE0_19ED0E.pdf,1699086,b28f304bfe6e4a49725ce208e9a28109be8549c4408dde895f0a21d6156b22d9,通过,215,否,1,是,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,195948,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-104,105_auto_operation_repair_training_plan.pdf,supplemental\105_auto_operation_repair_training_plan.pdf,105 auto operation repair training plan,https://www.fjlg.com/wp-content/uploads/2025/08/2025_Ji_Qi_Che_Yun_Yong_Yu_Wei_Xiu_Zhuan_Ye_Ren_Cai_Pei_Yang_Fang_An.pdf,1699950,a4b6f0740ef59ef2514b914fb74fae9feeaa68dfed54f44a6cdebf4981d48f16,通过,38,否,6,是,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,23341,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-105,106_xinjiang_auto_repair_competition_technical_file.pdf,supplemental\106_xinjiang_auto_repair_competition_technical_file.pdf,106 xinjiang auto repair competition technical file,https://rst.xinjiang.gov.cn/xjrst/tzgg/202206/3d6de9b6376048549c7bf74c293b1b0c/files/17.%E6%B1%BD%E8%BD%A6%E7%BB%B4%E4%BF%AE%E9%A1%B9%E7%9B%AE%E6%8A%80%E6%9C%AF%E5%B7%A5%E4%BD%9C%E6%96%87%E4%BB%B6.pdf,1663532,9d7cef760112cdcc987894459252665654d6aec54d755ffa21133c947a8d7db0,通过,20,否,20,是,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,10961,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-106,107_engine_fault_diagnosis_repair_article.pdf,supplemental\107_engine_fault_diagnosis_repair_article.pdf,107 engine fault diagnosis repair article,https://www.aeeisp.com/njsyywx/cn/article/pdf/preview/10.14031/j.cnki.njwx.2023.01.025.pdf,1275935,3de8142d4887a55faecaa4e7d550471102451c9c72af52d340b1102ff34b904c,通过,3,否,1,是,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,5282,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-107,108_auto_electrical_fault_diagnosis_repair_article.pdf,supplemental\108_auto_electrical_fault_diagnosis_repair_article.pdf,108 auto electrical fault diagnosis repair article,https://www.aeeisp.com/njsyywx/cn/article/pdf/preview/10.14031/j.cnki.njwx.2021.02.044.pdf,128540,d04441db0ac57356a4bf3381b9a55df56f595fa65c6eacf98533992aa32b725a,通过,2,否,0,否,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,3601,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-108,109_new_energy_vehicle_diagnosis_repair_article.pdf,supplemental\109_new_energy_vehicle_diagnosis_repair_article.pdf,109 new energy vehicle diagnosis repair article,https://anmaichuban.com/static/upload/file/20260107/1767746811190787.pdf,1293458,fa2db0f016b5597f9c99b27f3ef0c440255a018721cf17479739966ea00de0dc,通过,3,否,0,否,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,5464,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
PDF-109,110_new_energy_electronic_diagnosis_repair_article.pdf,supplemental\110_new_energy_electronic_diagnosis_repair_article.pdf,110 new energy electronic diagnosis repair article,http://www.issplc.com/upload/pdf/2026/01/27%E5%9F%BA%E4%BA%8E%E7%94%B5%E5%AD%90%E8%AF%8A%E6%96%AD%E6%8A%80%E6%9C%AF%E7%9A%84%E6%96%B0%E8%83%BD%E6%BA%90%E6%B1%BD%E8%BD%A6%E6%A3%80%E6%B5%8B%E4%B8%8E%E7%BB%B4%E4%BF%AE%E6%8A%80%E6%9C%AF%E7%A0%94%E7%A9%B6.pdf,1558812,9a26dac06ef0a3235ed56ed2bef9665d22b052fc0a162b8bc1b0ad1eb329d28e,通过,3,否,0,否,未人工统计,待人工抽查,未人工统计,待人工抽查,未人工统计,待人工抽查,中文维修/培训补充,7605,补充来源；汽车维修/检测/培训相关，需按来源等级审查后用于知识库。,人工核验通过,补充资料联系表已查看；汽车维修相关性确认。版式深度标签尚未逐页人工确认。,确认相关,人工查看补充资料首屏；标题/正文明确为汽车维修、故障诊断、汽车检测、维修培训或新能源维修。,人工首屏抽查,汽车售后/维修/诊断/技术培训
